industry_slug,industry_name,industry_description,industry_sort_order,industry_function_slug,industry_function_name,industry_function_description,industry_function_sort_order,vendor_slug,vendor_name,vendor_logo_url,vendor_logo_asset,vendor_summary,vendor_sort_order,product_slug,product_name,product_family,integration_status,integration_type,integration_api_url,product_summary,product_sort_order,is_visible,internal_notes,asset_data_available,telemetry_data_available,writeback_supported
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,siemens,Siemens,,,"Siemens industrial software, infrastructure, transportation, healthcare, and building platform APIs exposed through the Siemens developer ecosystem.",10,comos-web-rest-api,COMOS Web REST API,COMOS,built,OpenAPI,https://developer.siemens.com/comos/comos-rest-apispec.json,"REST-style, HTTP-based API used to interact with COMOS data and to access COMOS features.",10,TRUE,source_key=siemens-developer-portal; source_product_line_slug=comos; source_product_line_name=COMOS; scraped_source=https://developer.siemens.com/comos/overview.html; integration_api_url=https://developer.siemens.com/comos/comos-rest-apispec.json; tags=comos,Supported,Not Supported,Supported
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,maintenance-cmms,Maintenance,"Asset uptime, maintenance planning, and work-order execution systems.",60,maintainx,MaintainX,,,MaintainX provides software and API surfaces used in manufacturing operations.,300,maintainx-api,MaintainX API,MaintainX,built,REST API,https://maintainx.dev/,"Public API docs are available for MaintainX; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://maintainx.dev/; evidence_note=Public API documentation is available for MaintainX entities.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,ptc,PTC,,,PTC provides software and API surfaces used in manufacturing operations.,310,arena-rest-api,Arena REST API,Arena,built,REST API,https://github.com/ptc-arena/arena-restapi-doc,"Public API docs are available for Arena; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://github.com/ptc-arena/arena-restapi-doc; evidence_note=Public GitHub documentation is available for the Arena REST API; license and permissions still apply.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,ptc,PTC,,,PTC provides software and API surfaces used in manufacturing operations.,310,windchill-rest-services,Windchill REST Services,Windchill,built,REST API,https://support.ptc.com/help/windchill_rest_services/r2.7/en/,"Public API docs are available for Windchill; live usage typically still requires customer, tenant, or API credentials.",20,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://support.ptc.com/help/windchill_rest_services/r2.7/en/; evidence_note=Public PTC Windchill REST Services documentation is available.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,onshape,Onshape,,,Onshape provides software and API surfaces used in manufacturing operations.,320,onshape-rest-api-glassworks,Onshape REST API / Glassworks,Onshape,built,REST API,https://onshape-public.github.io/docs/,"Public API docs are available for Onshape; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://onshape-public.github.io/docs/; evidence_note=Public Onshape developer documentation and API explorer are available.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,plm-engineering,PLM & Engineering,"Engineering, digital thread, and lifecycle management systems for industrial products and assets.",70,autodesk,Autodesk,,,Autodesk provides software and API surfaces used in manufacturing operations.,330,autodesk-platform-services-apis,Autodesk Platform Services APIs,Autodesk Platform Services,built,REST API,https://aps.autodesk.com/,"Public API docs are available for Autodesk Platform Services; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://aps.autodesk.com/; evidence_note=Public Autodesk Platform Services developer portal is available.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,finance-accounting,Finance & Accounting,"Financial close, accounting, and planning platforms used in manufacturing businesses.",80,sage,Sage,,,Sage provides software and API surfaces used in manufacturing operations.,70,sage-intacct-rest-xml-apis,Sage Intacct REST/XML APIs,Sage Intacct,built,REST/XML API,https://developer.intacct.com/api/,"Public API docs are available for Sage Intacct; live usage typically still requires customer, tenant, or API credentials.",20,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.intacct.com/api/; evidence_note=Public API references are available; a customer account and web services permissions are still required.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,finance-accounting,Finance & Accounting,"Financial close, accounting, and planning platforms used in manufacturing businesses.",80,floqast,FloQast,,,FloQast provides software and API surfaces used in manufacturing operations.,340,floqast-integrations-apis,FloQast integrations/APIs,FloQast,planned,Undocumented,,No reliable public endpoint documentation was located for FloQast; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.floqast.com/; evidence_note=No public endpoint docs were found; integration work appears vendor or customer led.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,finance-accounting,Finance & Accounting,"Financial close, accounting, and planning platforms used in manufacturing businesses.",80,blackline,BlackLine,,,BlackLine provides software and API surfaces used in manufacturing operations.,350,blackline-apis-studio360-integrations,BlackLine APIs / Studio360 integrations,BlackLine,planned,Undocumented,,No reliable public endpoint documentation was located for BlackLine; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.blackline.com/; evidence_note=No public endpoint documentation was located; access appears customer or vendor controlled.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,finance-accounting,Finance & Accounting,"Financial close, accounting, and planning platforms used in manufacturing businesses.",80,prophix,Prophix,,,Prophix provides software and API surfaces used in manufacturing operations.,360,prophix-integrations-apis,Prophix integrations/APIs,Prophix,planned,Undocumented,,No reliable public endpoint documentation was located for Prophix; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.prophix.com/; evidence_note=No public API reference was located.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,finance-accounting,Finance & Accounting,"Financial close, accounting, and planning platforms used in manufacturing businesses.",80,planful,Planful,,,Planful provides software and API surfaces used in manufacturing operations.,370,planful-rest-apis,Planful REST APIs,Planful,built,REST API,https://developers.planful.com/,"Public API docs are available for Planful; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developers.planful.com/; evidence_note=Public Planful developer and API docs are available.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,safety-ehs,Safety,"Environment, health, and safety systems for incident, risk, and compliance workflows.",90,intelex,Intelex,,,Intelex provides software and API surfaces used in manufacturing operations.,380,intelex-apis-integrations,Intelex APIs / integrations,Intelex,planned,Undocumented,,No reliable public endpoint documentation was located for Intelex; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.intelex.com/; evidence_note=No public endpoint docs were found; access appears vendor or customer led.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,safety-ehs,Safety,"Environment, health, and safety systems for incident, risk, and compliance workflows.",90,velocityehs,VelocityEHS,,,VelocityEHS provides software and API surfaces used in manufacturing operations.,390,velocityehs-integrations-apis,VelocityEHS integrations/APIs,VelocityEHS,planned,Undocumented,,No reliable public endpoint documentation was located for VelocityEHS; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.ehs.com/; evidence_note=No public API reference was located.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,safety-ehs,Safety,"Environment, health, and safety systems for incident, risk, and compliance workflows.",90,safetyculture,SafetyCulture,,,SafetyCulture provides software and API surfaces used in manufacturing operations.,400,safetyculture-rest-api,SafetyCulture REST API,SafetyCulture,built,REST API,https://developer.safetyculture.com/,"Public API docs are available for SafetyCulture; live usage typically still requires customer, tenant, or API credentials.",10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=public-docs; closest_public_source=https://developer.safetyculture.com/; evidence_note=Public developer portal and API reference are available.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,safety-ehs,Safety,"Environment, health, and safety systems for incident, risk, and compliance workflows.",90,cority,Cority,,,Cority provides software and API surfaces used in manufacturing operations.,410,corityone-apis,CorityOne APIs,CorityOne,planned,Undocumented,,No reliable public endpoint documentation was located for CorityOne; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.cority.com/; evidence_note=No public endpoint docs were found; access appears vendor or customer led.,,,
manufacturing,Manufacturing,"Industrial automation, asset telemetry, edge systems, and operational workflows.",10,safety-ehs,Safety,"Environment, health, and safety systems for incident, risk, and compliance workflows.",90,kpa,KPA,,,KPA provides software and API surfaces used in manufacturing operations.,420,kpa-apis-integrations,KPA APIs / integrations,KPA,planned,Undocumented,,No reliable public endpoint documentation was located for KPA; vendor-led discovery is likely required.,10,FALSE,research_source=phase4-manufacturing-pdf-v5; research_reviewed=2026-05-11; access=no-public-docs; closest_public_source=https://www.kpa.io/; evidence_note=No public API reference was located.,,,
